State,Year,Degree,Count
Delaware,2013,Professional,5
Delaware,2013,Graduate,0
Delaware,2012,Undergraduate,6
Delaware,2012,Professional,7
Delaware,2012,Graduate,0
Delaware,2011,Undergraduate,2
Delaware,2011,Professional,5
Delaware,2011,Graduate,1
Delaware,2010,Undergraduate,1
Delaware,2010,Professional,6
Delaware,2010,Graduate,1
Delaware,2009,Undergraduate,1
Delaware,2009,Professional,6
Delaware,2009,Graduate,1
Delaware,2008,Undergraduate,5
Delaware,2008,Professional,5
Delaware,2008,Graduate,0
Delaware,2007,Undergraduate,7
Delaware,2007,Professional,5
Delaware,2007,Graduate,0
Delaware,2006,Undergraduate,5
Delaware,2006,Professional,4
Delaware,2006,Graduate,0
Delaware,2005,Undergraduate,4
Delaware,2005,Professional,2
Delaware,2005,Graduate,0
Delaware,2004,Undergraduate,4
Delaware,2004,Professional,2
Delaware,2004,Graduate,0
Delaware,2003,Undergraduate,2
Delaware,2003,Professional,3
Delaware,2003,Graduate,0
Delaware,2002,Undergraduate,4
Delaware,2002,Professional,5
Delaware,2002,Graduate,1
Delaware,2001,Undergraduate,4
Delaware,2001,Professional,6
Delaware,2001,Graduate,1
Delaware,2000,Undergraduate,5
Delaware,2000,Professional,5
Delaware,2000,Graduate,1
Delaware,1999,Undergraduate,4
Delaware,1999,Professional,8
Delaware,1999,Graduate,0
Delaware,1998,Undergraduate,4
Delaware,1998,Professional,7
Delaware,1998,Graduate,0
Delaware,1997,Undergraduate,3
Delaware,1997,Professional,0
Delaware,1997,Graduate,7
Delaware,1996,Undergraduate,7
Delaware,1996,Professional,0
Delaware,1996,Graduate,9
Delaware,1995,Undergraduate,8
Delaware,1995,Professional,0
Delaware,1995,Graduate,9
Delaware,1994,Undergraduate,7
Delaware,1994,Professional,0
Delaware,1994,Graduate,4
Delaware,1993,Undergraduate,9
Delaware,1993,Professional,1
Delaware,1993,Graduate,2
Delaware,1992,Undergraduate,3
Delaware,1992,Professional,2
Delaware,1992,Graduate,5
Delaware,1991,Undergraduate,5
Delaware,1991,Professional,1
Delaware,1991,Graduate,7
Delaware,1990,Undergraduate,6
Delaware,1990,Professional,0
Delaware,1990,Graduate,3
Delaware,1989,Undergraduate,6
Delaware,1989,Professional,0
Delaware,1989,Graduate,3
Delaware,1988,Undergraduate,6
Delaware,1988,Professional,0
Delaware,1988,Graduate,3
Delaware,1987,Undergraduate,3
Delaware,1987,Professional,0
Delaware,1987,Graduate,0
Delaware,1986,Undergraduate,2
Delaware,1986,Professional,0
Delaware,1986,Graduate,7
Delaware,1985,Undergraduate,2
Delaware,1985,Professional,0
Delaware,1985,Graduate,6
Delaware,1984,Undergraduate,4
Delaware,1984,Professional,0
Delaware,1984,Graduate,5
Delaware,1983,Undergraduate,4
Delaware,1983,Professional,0
Delaware,1983,Graduate,5
Delaware,1982,Undergraduate,2
Delaware,1982,Professional,0
Delaware,1982,Graduate,8
Delaware,1981,Undergraduate,2
Delaware,1981,Professional,0
Delaware,1981,Graduate,7
Delaware,1980,Undergraduate,3
Delaware,1980,Professional,0
Delaware,1980,Graduate,7
Delaware,1979,Undergraduate,3
Delaware,1979,Professional,0
Delaware,1979,Graduate,6
Delaware,1978,Undergraduate,1
Delaware,1978,Professional,1
Delaware,1978,Graduate,9
Delaware,1977,Undergraduate,3
Delaware,1977,Professional,2
Delaware,1977,Graduate,8
Delaware,1976,Undergraduate,1
Delaware,1976,Professional,1
Delaware,1976,Graduate,6
Delaware,1975,Undergraduate,1
Delaware,1975,Professional,2
Delaware,1975,Graduate,7
District of Columbia,2017,Undergraduate,2
District of Columbia,2017,Professional,9
District of Columbia,2017,Graduate,1
District of Columbia,2016,Undergraduate,4
District of Columbia,2016,Professional,3
District of Columbia,2016,Graduate,2
District of Columbia,2015,Undergraduate,5
District of Columbia,2015,Professional,4
District of Columbia,2015,Graduate,1
District of Columbia,2014,Undergraduate,5
District of Columbia,2014,Professional,4
District of Columbia,2014,Graduate,1
District of Columbia,2013,Undergraduate,2
District of Columbia,2013,Professional,4
District of Columbia,2013,Graduate,1
District of Columbia,2012,Undergraduate,3
District of Columbia,2012,Professional,5
District of Columbia,2012,Graduate,0
District of Columbia,2011,Undergraduate,5
District of Columbia,2011,Professional,4
District of Columbia,2011,Graduate,0
District of Columbia,2010,Undergraduate,10
District of Columbia,2010,Professional,6
District of Columbia,2010,Graduate,0
District of Columbia,2009,Undergraduate,10
District of Columbia,2009,Professional,6
District of Columbia,2009,Graduate,0
District of Columbia,2008,Undergraduate,12
District of Columbia,2008,Professional,6
District of Columbia,2008,Graduate,0
District of Columbia,2007,Undergraduate,8
District of Columbia,2007,Professional,6
District of Columbia,2007,Graduate,0
District of Columbia,2006,Undergraduate,7
District of Columbia,2006,Professional,1
District of Columbia,2006,Graduate,1
District of Columbia,2005,Undergraduate,2
District of Columbia,2005,Professional,1
District of Columbia,2005,Graduate,0
District of Columbia,2004,Undergraduate,2
District of Columbia,2004,Professional,5
District of Columbia,2004,Graduate,1
District of Columbia,2003,Undergraduate,3
District of Columbia,2003,Professional,7
District of Columbia,2003,Graduate,0
District of Columbia,2002,Undergraduate,2
District of Columbia,2002,Professional,8
District of Columbia,2002,Graduate,1
District of Columbia,2001,Undergraduate,2
District of Columbia,2001,Professional,9
District of Columbia,2001,Graduate,2
District of Columbia,2000,Undergraduate,3
District of Columbia,2000,Professional,13
District of Columbia,2000,Graduate,2
District of Columbia,1999,Undergraduate,2
District of Columbia,1999,Professional,8
District of Columbia,1999,Graduate,2
District of Columbia,1998,Undergraduate,2
District of Columbia,1998,Professional,7
District of Columbia,1998,Graduate,1
District of Columbia,1997,Undergraduate,4
District of Columbia,1997,Professional,6
District of Columbia,1997,Graduate,1
District of Columbia,1996,Undergraduate,2
District of Columbia,1996,Professional,3
District of Columbia,1996,Graduate,0
District of Columbia,1995,Undergraduate,5
District of Columbia,1995,Professional,3
District of Columbia,1995,Graduate,0
District of Columbia,1994,Undergraduate,4
District of Columbia,1994,Professional,2
District of Columbia,1994,Graduate,0
District of Columbia,1993,Undergraduate,2
District of Columbia,1993,Professional,4
District of Columbia,1993,Graduate,0
District of Columbia,1992,Undergraduate,1
District of Columbia,1992,Professional,2
District of Columbia,1992,Graduate,0
District of Columbia,1991,Undergraduate,1
District of Columbia,1991,Professional,3
District of Columbia,1991,Graduate,0
District of Columbia,1990,Undergraduate,3
District of Columbia,1990,Professional,1
District of Columbia,1990,Graduate,0
District of Columbia,1989,Undergraduate,0
District of Columbia,1989,Professional,3
District of Columbia,1989,Graduate,0
District of Columbia,1988,Undergraduate,1
District of Columbia,1988,Professional,4
District of Columbia,1988,Graduate,0
District of Columbia,1987,Undergraduate,1
District of Columbia,1987,Professional,5
District of Columbia,1987,Graduate,0
District of Columbia,1986,Undergraduate,0
District of Columbia,1986,Professional,8
District of Columbia,1986,Graduate,0
District of Columbia,1985,Undergraduate,1
District of Columbia,1985,Professional,5
District of Columbia,1985,Graduate,0
District of Columbia,1984,Undergraduate,1
District of Columbia,1984,Professional,7
District of Columbia,1984,Graduate,0
District of Columbia,1983,Undergraduate,2
District of Columbia,1983,Professional,4
District of Columbia,1983,Graduate,0
District of Columbia,1982,Undergraduate,3
District of Columbia,1982,Professional,7
District of Columbia,1982,Graduate,0
District of Columbia,1981,Undergraduate,2
District of Columbia,1981,Professional,7
District of Columbia,1981,Graduate,0
District of Columbia,1980,Undergraduate,3
District of Columbia,1980,Professional,8
District of Columbia,1980,Graduate,0
District of Columbia,1979,Undergraduate,2
District of Columbia,1979,Professional,3
District of Columbia,1979,Graduate,0
District of Columbia,1978,Undergraduate,5
District of Columbia,1978,Professional,4
District of Columbia,1978,Graduate,0
District of Columbia,1977,Undergraduate,3
District of Columbia,1977,Professional,7
District of Columbia,1977,Graduate,0
District of Columbia,1976,Undergraduate,3
District of Columbia,1976,Professional,5
District of Columbia,1976,Graduate,0
District of Columbia,1975,Undergraduate,3
District of Columbia,1975,Professional,4
District of Columbia,1975,Graduate,0
Florida,2017,Undergraduate,89
Florida,2017,Professional,101
Florida,2017,Graduate,20
Florida,2016,Undergraduate,99
Florida,2016,Professional,56
Florida,2016,Graduate,26
Florida,2015,Undergraduate,111
Florida,2015,Professional,47
Florida,2015,Graduate,17
Florida,2014,Undergraduate,97
Florida,2014,Professional,47
Florida,2014,Graduate,11
Florida,2013,Undergraduate,80
Florida,2013,Professional,56
Florida,2013,Graduate,16
Florida,2012,Undergraduate,81
Florida,2012,Professional,58
Florida,2012,Graduate,17
Florida,2011,Undergraduate,69
Florida,2011,Professional,66
Florida,2011,Graduate,19
Florida,2010,Undergraduate,67
Florida,2010,Professional,68
Florida,2010,Graduate,15
Florida,2009,Undergraduate,67
Florida,2009,Professional,68
Florida,2009,Graduate,15
Florida,2008,Undergraduate,50
Florida,2008,Professional,60
Florida,2008,Graduate,8
Florida,2007,Undergraduate,43
Florida,2007,Professional,50
Florida,2007,Graduate,11
Florida,2006,Undergraduate,42
Florida,2006,Professional,44
Florida,2006,Graduate,8
Florida,2005,Undergraduate,55
Florida,2005,Professional,31
Florida,2005,Graduate,5
Florida,2004,Undergraduate,56
Florida,2004,Professional,23
Florida,2004,Graduate,3
Florida,2003,Undergraduate,55
Florida,2003,Professional,73
Florida,2003,Graduate,8
Florida,2002,Undergraduate,51
Florida,2002,Professional,72
Florida,2002,Graduate,10
Florida,2001,Undergraduate,58
Florida,2001,Professional,67
Florida,2001,Graduate,10
Florida,2000,Undergraduate,58
Florida,2000,Professional,60
Florida,2000,Graduate,9
Florida,1999,Undergraduate,50
Florida,1999,Professional,62
Florida,1999,Graduate,8
Florida,1998,Undergraduate,50
Florida,1998,Professional,61
Florida,1998,Graduate,3
Florida,1997,Undergraduate,48
Florida,1997,Professional,3
Florida,1997,Graduate,59
Florida,1996,Undergraduate,52
Florida,1996,Professional,3
Florida,1996,Graduate,60
Florida,1995,Undergraduate,48
Florida,1995,Professional,2
Florida,1995,Graduate,50
Florida,1994,Undergraduate,44
Florida,1994,Professional,2
Florida,1994,Graduate,33
Florida,1993,Undergraduate,50
Florida,1993,Professional,2
Florida,1993,Graduate,35
Florida,1992,Undergraduate,46
Florida,1992,Professional,2
Florida,1992,Graduate,36
Florida,1991,Undergraduate,49
Florida,1991,Professional,1
Florida,1991,Graduate,26
Florida,1990,Undergraduate,53
Florida,1990,Professional,2
Florida,1990,Graduate,25
Florida,1989,Undergraduate,43
Florida,1989,Professional,3
Florida,1989,Graduate,23
Florida,1988,Undergraduate,46
Florida,1988,Professional,4
Florida,1988,Graduate,27
Florida,1987,Undergraduate,29
Florida,1987,Professional,1
Florida,1987,Graduate,25
Florida,1986,Undergraduate,32
Florida,1986,Professional,1
Florida,1986,Graduate,23
Florida,1985,Undergraduate,17
Florida,1985,Professional,2
Florida,1985,Graduate,27
Florida,1984,Undergraduate,25
Florida,1984,Professional,0
Florida,1984,Graduate,30
Florida,1983,Undergraduate,27
Florida,1983,Professional,0
Florida,1983,Graduate,28
Florida,1982,Undergraduate,32
Florida,1982,Professional,1
Florida,1982,Graduate,37
Florida,1981,Undergraduate,35
Florida,1981,Professional,2
Florida,1981,Graduate,30
Florida,1980,Undergraduate,30
Florida,1980,Professional,2
Florida,1980,Graduate,30
Florida,1979,Undergraduate,27
Florida,1979,Professional,3
Florida,1979,Graduate,41
Florida,1978,Undergraduate,17
Florida,1978,Professional,1
Florida,1978,Graduate,34
Florida,1977,Undergraduate,17
Florida,1977,Professional,3
Florida,1977,Graduate,37
Florida,1976,Undergraduate,16
Florida,1976,Professional,4
Florida,1976,Graduate,31
Florida,1975,Undergraduate,14
Florida,1975,Professional,1
Florida,1975,Graduate,31
Georgia,2017,Undergraduate,89
Georgia,2017,Professional,56
Georgia,2017,Graduate,4
Georgia,2016,Undergraduate,81
Georgia,2016,Professional,33
Georgia,2016,Graduate,3
Georgia,2015,Undergraduate,59
Georgia,2015,Professional,31
Georgia,2015,Graduate,3
Georgia,2014,Undergraduate,54
Georgia,2014,Professional,31
Georgia,2014,Graduate,4
Georgia,2013,Undergraduate,44
Georgia,2013,Professional,23
Georgia,2013,Graduate,5
Georgia,2012,Undergraduate,45
Georgia,2012,Professional,24
Georgia,2012,Graduate,4
Georgia,2011,Undergraduate,46
Georgia,2011,Professional,27
Georgia,2011,Graduate,5
Georgia,2010,Undergraduate,31
Georgia,2010,Professional,32
Georgia,2010,Graduate,4
Georgia,2009,Undergraduate,31
Georgia,2009,Professional,32
Georgia,2009,Graduate,4
Georgia,2008,Undergraduate,28
Georgia,2008,Professional,27
Georgia,2008,Graduate,3
Georgia,2007,Undergraduate,25
Georgia,2007,Professional,25
Georgia,2007,Graduate,5
Georgia,2006,Undergraduate,31
Georgia,2006,Professional,24
Georgia,2006,Graduate,6
Georgia,2005,Undergraduate,21
Georgia,2005,Professional,27
Georgia,2005,Graduate,5
Georgia,2004,Undergraduate,26
Georgia,2004,Professional,21
Georgia,2004,Graduate,1
Georgia,2003,Undergraduate,26
Georgia,2003,Professional,41
Georgia,2003,Graduate,3
Georgia,2002,Undergraduate,32
Georgia,2002,Professional,43
Georgia,2002,Graduate,2
Georgia,2001,Undergraduate,18
Georgia,2001,Professional,38
Georgia,2001,Graduate,5
Georgia,2000,Undergraduate,23
Georgia,2000,Professional,44
Georgia,2000,Graduate,5
Georgia,1999,Undergraduate,21
Georgia,1999,Professional,41
Georgia,1999,Graduate,6
Georgia,1998,Undergraduate,23
Georgia,1998,Professional,39
Georgia,1998,Graduate,3
Georgia,1997,Undergraduate,26
Georgia,1997,Professional,1
Georgia,1997,Graduate,37
Georgia,1996,Undergraduate,31
Georgia,1996,Professional,0
Georgia,1996,Graduate,26
Georgia,1995,Undergraduate,29
Georgia,1995,Professional,2
Georgia,1995,Graduate,30
Georgia,1994,Undergraduate,27
Georgia,1994,Professional,2
Georgia,1994,Graduate,15
Georgia,1993,Undergraduate,29
Georgia,1993,Professional,2
Georgia,1993,Graduate,21
Georgia,1992,Undergraduate,30
Georgia,1992,Professional,1
Georgia,1992,Graduate,21
Georgia,1991,Undergraduate,26
Georgia,1991,Professional,1
Georgia,1991,Graduate,17
Georgia,1990,Undergraduate,22
Georgia,1990,Professional,1
Georgia,1990,Graduate,20
Georgia,1989,Undergraduate,22
Georgia,1989,Professional,2
Georgia,1989,Graduate,12
Georgia,1988,Undergraduate,18
Georgia,1988,Professional,0
Georgia,1988,Graduate,9
Georgia,1987,Undergraduate,24
Georgia,1987,Professional,1
Georgia,1987,Graduate,21
Georgia,1986,Undergraduate,38
Georgia,1986,Professional,1
Georgia,1986,Graduate,12
Georgia,1985,Undergraduate,16
Georgia,1985,Professional,1
Georgia,1985,Graduate,15
Georgia,1984,Undergraduate,15
Georgia,1984,Professional,0
Georgia,1984,Graduate,8
Georgia,1983,Undergraduate,11
Georgia,1983,Professional,0
Georgia,1983,Graduate,13
Georgia,1982,Undergraduate,9
Georgia,1982,Professional,0
Georgia,1982,Graduate,15
Georgia,1981,Undergraduate,6
Georgia,1981,Professional,0
Georgia,1981,Graduate,11
Georgia,1980,Undergraduate,7
Georgia,1980,Professional,0
Georgia,1980,Graduate,6
Georgia,1979,Undergraduate,8
Georgia,1979,Professional,1
Georgia,1979,Graduate,8
Georgia,1978,Undergraduate,3
Georgia,1978,Professional,1
Georgia,1978,Graduate,13
Georgia,1977,Undergraduate,1
Georgia,1977,Professional,1
Georgia,1977,Graduate,19
Georgia,1976,Undergraduate,3
Georgia,1976,Professional,0
Georgia,1976,Graduate,24
Georgia,1975,Undergraduate,3
Georgia,1975,Professional,0
Georgia,1975,Graduate,23
Guam,2017,Undergraduate,1
Guam,2017,Professional,0
Guam,2017,Graduate,0
Guam,2016,Undergraduate,1
Guam,2016,Professional,0
Guam,2016,Graduate,0
Guam,2015,Undergraduate,1
Guam,2015,Professional,1
Guam,2015,Graduate,0
Guam,2014,Undergraduate,1
Guam,2014,Professional,1
Guam,2014,Graduate,0
Guam,2013,Undergraduate,0
Guam,2013,Professional,1
Guam,2013,Graduate,0
Hawaii,2017,Undergraduate,9
Hawaii,2017,Professional,10
Hawaii,2017,Graduate,0
Hawaii,2016,Undergraduate,8
Hawaii,2016,Professional,9
Hawaii,2016,Graduate,0
Hawaii,2015,Undergraduate,7
Hawaii,2015,Professional,8
Hawaii,2015,Graduate,0
Hawaii,2014,Undergraduate,7
Hawaii,2014,Professional,7
Hawaii,2014,Graduate,0
Hawaii,2013,Undergraduate,9
Hawaii,2013,Professional,10
Hawaii,2013,Graduate,1
Hawaii,2012,Undergraduate,6
Hawaii,2012,Professional,10
Hawaii,2012,Graduate,1
Hawaii,2011,Undergraduate,5
Hawaii,2011,Professional,8
Hawaii,2011,Graduate,1
Hawaii,2010,Undergraduate,6
Hawaii,2010,Professional,9
Hawaii,2010,Graduate,1
Hawaii,2009,Undergraduate,6
Hawaii,2009,Professional,9
Hawaii,2009,Graduate,1
Hawaii,2008,Undergraduate,6
Hawaii,2008,Professional,6
Hawaii,2008,Graduate,1
Hawaii,2007,Undergraduate,6
Hawaii,2007,Professional,5
Hawaii,2007,Graduate,1
Hawaii,2006,Undergraduate,8
Hawaii,2006,Professional,5
Hawaii,2006,Graduate,0
Hawaii,2005,Undergraduate,13
Hawaii,2005,Professional,4
Hawaii,2005,Graduate,0
Hawaii,2004,Undergraduate,13
Hawaii,2004,Professional,3
Hawaii,2004,Graduate,0
Hawaii,2003,Undergraduate,23
Hawaii,2003,Professional,7
Hawaii,2003,Graduate,1
Hawaii,2002,Undergraduate,34
Hawaii,2002,Professional,6
Hawaii,2002,Graduate,0
Hawaii,2001,Undergraduate,40
Hawaii,2001,Professional,7
Hawaii,2001,Graduate,0
Hawaii,2000,Undergraduate,54
Hawaii,2000,Professional,8
Hawaii,2000,Graduate,0
Hawaii,1999,Undergraduate,54
Hawaii,1999,Professional,12
Hawaii,1999,Graduate,0
Hawaii,1998,Undergraduate,58
Hawaii,1998,Professional,6
Hawaii,1998,Graduate,0
Hawaii,1997,Undergraduate,53
Hawaii,1997,Professional,0
Hawaii,1997,Graduate,5
Hawaii,1996,Undergraduate,40
Hawaii,1996,Professional,0
Hawaii,1996,Graduate,7
Hawaii,1995,Undergraduate,26
Hawaii,1995,Professional,0
Hawaii,1995,Graduate,8
Hawaii,1994,Undergraduate,16
Hawaii,1994,Professional,0
Hawaii,1994,Graduate,6
Hawaii,1993,Undergraduate,11
Hawaii,1993,Professional,0
Hawaii,1993,Graduate,6
Hawaii,1992,Undergraduate,11
Hawaii,1992,Professional,0
Hawaii,1992,Graduate,7
Hawaii,1991,Undergraduate,8
Hawaii,1991,Professional,0
Hawaii,1991,Graduate,8
Hawaii,1990,Undergraduate,7
Hawaii,1990,Professional,0
Hawaii,1990,Graduate,12
Hawaii,1989,Undergraduate,5
Hawaii,1989,Professional,0
Hawaii,1989,Graduate,7
Hawaii,1988,Undergraduate,5
Hawaii,1988,Professional,1
Hawaii,1988,Graduate,5
Hawaii,1987,Undergraduate,0
Hawaii,1987,Professional,0
Hawaii,1987,Graduate,0
Hawaii,1986,Undergraduate,1
Hawaii,1986,Professional,0
Hawaii,1986,Graduate,1
Hawaii,1985,Undergraduate,2
Hawaii,1985,Professional,0
Hawaii,1985,Graduate,2
Hawaii,1984,Undergraduate,8
Hawaii,1984,Professional,0
Hawaii,1984,Graduate,9
Hawaii,1983,Undergraduate,12
Hawaii,1983,Professional,0
Hawaii,1983,Graduate,14
Hawaii,1982,Undergraduate,10
Hawaii,1982,Professional,0
